E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11
3.6014406781645945,3.9710026314580302,4.009621138801715,4.05495278419981,4.169128470660663,4.160677214756353,3.736156954177455,4.019970777549276,4.014514435212389,3.8209023004239984,4.01220442933672,4.045736276741629
4.221045253621197,4.998018569875345,4.999126611710525,4.999016581750299,4.999254817906559,4.998625243959166,4.997855881116896,4.991880155378256,4.999073150671226,4.973744752846768,4.997340675082667,4.995595880431753
4.252054475807185,4.2267668781183705,4.163004128223295,4.068910741701198,4.082781739285804,4.678808852402246,4.976854603894282,4.979703709121939,4.99824079694544,4.884478037755466,4.993348575684203,4.985612018670507
4.401968129408074,4.998382277568529,4.999614212807823,4.999414151247118,4.999604075035502,4.998212825205491,4.998353493699336,4.993698996923277,4.999512916278585,4.984990423342198,4.998268449683708,4.997025430467428
4.287235150601743,4.998558070984867,4.999360970694654,4.999473345097101,4.999581706950653,4.999226613833321,4.998558087406209,4.992702599607168,4.999415953493482,4.985846164107151,4.998078135968496,4.997482945647286
4.08180799023461,4.138427309997233,4.062809545320696,4.032723701427837,4.043561587353659,4.369156111519171,4.796043323774722,4.987737532822939,4.99803518109573,4.768031010105066,4.99010164638195,4.984768104543248
3.887026451390321,4.025133586889725,4.024627296640161,4.049750660495915,4.137693911564659,4.721396207566487,3.981469440104453,3.9745457117861394,4.000321786064287,3.533996126063161,4.001029012179976,4.014838223303347
4.353840246212423,4.03481143872341,4.014340038766712,4.063502814106151,4.2548635988920775,4.877848622281084,3.9880197317205863,3.96242746431105,3.999347392162724,3.5589605556898274,4.002855390925672,4.010617595707878
4.542519978431012,4.997193676045233,4.999271497899152,4.998875958252748,4.99953908541104,4.997356891440976,4.998103323628169,4.992713012105165,4.999218795267465,4.984535927326889,4.997866241984712,4.996474209726419
4.4363019975602285,4.998178281705455,4.999540552228872,4.999466849896689,4.99970511908801,4.998392800294454,4.9984514817337775,4.993918279384022,4.999501812616026,4.984912490696983,4.998119679413442,4.9973405372635264
4.56512632761173,4.997480051525164,4.999439632515405,4.999399530188147,4.999643234101937,4.998160577598721,4.998375537160037,4.993968237115348,4.9994804846029,4.990915516392933,4.998159515196885,4.997212967076406
3.3585641958847847,3.772693779034358,3.635008248874368,4.04751563729708,4.064865231149242,4.718816238029545,2.253772192137592,2.134042164865784,2.1380495805154616,2.1611305554330844,2.067164848621385,2.079200050904143
4.068077356070079,4.08345355484939,4.035192928879889,4.040908664136746,4.037807859097953,4.612535740461524,4.958665720008864,4.911530739096232,4.997411391900532,4.717178090957649,4.9896136721925375,4.975087661983551
3.961652934764306,3.983982696623285,4.358280537168112,4.985957180894071,4.845915891045253,4.99737501317682,2.0303533802169738,2.109565252894349,2.1156662072732133,2.221218534139289,2.069432047830959,2.250919541696441
1.636869685503425,1.9988226357320396,2.0022765166450047,2.0663767571472027,2.038980833268783,2.241163859327127,1.219091784030959,1.513949902692584,1.1505362502718215,1.9839836676894844,1.7736963847035234,1.986811021677312
4.300377350654912,4.082474600034503,4.02777670452857,4.031172207302653,4.035770282341655,4.584420105440353,4.955988972399582,4.947929183467164,4.997976267889305,4.746525456910243,4.992231090723178,4.971405265102822
3.964566120754349,3.978926669593971,4.032318266157548,4.193849171149169,4.204401739780183,4.360450220209443,3.678678608103451,3.978399325825324,4.013366701676341,3.842192770285123,4.012506613870874,4.0242407312475175
3.928544667204765,4.158383722663929,4.092063981384473,4.074110038917563,4.185736578788419,4.56088696654306,4.94806169353463,4.925537332397736,4.998234395183214,4.770556192499261,4.992224470096178,4.986857634193099
3.274382919782917,3.9356046080528886,3.997465898244896,4.021289177240976,4.015130347012478,4.053860612395039,3.6360670723990287,4.075645314337604,4.022712316091909,3.622253483240449,4.006735217007087,4.044804304905771
4.7558540604934105,4.999060460322441,4.999564912602395,4.999479595329967,4.9995780812137065,4.99806529343204,4.997865928323305,4.996929685626107,4.999573763375484,4.976173942597727,4.99868169846709,4.998625138145249
4.567254665791728,4.9985347112293015,4.999321648850279,4.999295920627071,4.999570124057138,4.998354888368693,4.998098730050272,4.9941143757623685,4.999407184319861,4.9802854187653205,4.998003814890698,4.99732277309038
3.720752224636184,3.955700930533211,4.017527031275765,4.053236979379021,4.140761903984494,4.235543074494076,3.8101007311170574,3.972372825311396,4.010389907165241,3.808488695371818,4.023560553993816,4.048842346583575
2.6814033298629925,2.070631461400143,2.037544819303548,2.0481297941669667,2.0294507799323216,2.322562746458174,2.0599669665863245,2.562512145611937,2.989928111966173,2.7942234752939683,2.1573732874350315,2.026157287493405
3.695280675778712,3.9560894704826897,3.997528232845037,4.000818465381067,3.999314763429637,4.00786524210958,3.8111059065695714,4.119959364768362,4.011142497946272,3.876135965448787,4.004192760996372,4.018615439867404
4.139504422492176,4.191962222279142,4.109074090900172,4.1055834774393976,4.127265792643619,4.612436583090488,4.966419155965234,4.968425580449055,4.997921300735816,4.82904378508257,4.992806377230608,4.987094133248106
3.890108838018569,4.068481336192302,4.085040539333426,4.0643701332844575,4.086534563397017,4.679258879135082,4.929791716577383,4.787090102156429,4.994891510789836,4.643967003897501,4.98652858531119,4.9648572352934455
4.33474108550854,4.996530871351367,4.999172653753622,4.999128666581966,4.999430142817157,4.999009312577281,4.997565799299965,4.9891030768299895,4.999281140551453,4.974341001314841,4.996436008524006,4.996927406118022
4.7810669163509765,4.998504064158665,4.999526873880103,4.999255819323509,4.999649824050321,4.998640874969915,4.998239723939163,4.9947624794969006,4.999338606433206,4.987574067402681,4.99779752583816,4.99759510225479
1.9769832167116872,2.00095398164031,2.004457852002831,2.010980718834957,2.0563172702474333,3.2614703529781583,1.1311005091600936,1.36931246035667,1.2131871052891103,2.010159416752689,1.602754209453933,1.9779694858210863
4.018829050895568,4.0446084133739415,4.242342468869512,4.423063831995021,4.310390225986058,4.942535286873122,2.0608420726802894,2.0511045567223563,2.0522532563943936,2.1408161449462675,2.0769517733243066,2.079360380965572
4.360633405009531,4.999065303776214,4.99955241507228,4.999466456820834,4.999586645668723,4.998903002827308,4.998672927578624,4.994945866163214,4.999579104307156,4.991381761449055,4.998387743918937,4.997611707710326
4.208300943129986,4.1420547020285845,4.095526169191387,4.073921252322931,4.098620920129626,4.682911130405502,4.941085207824552,4.911928801489118,4.996334963670005,4.623734400773925,4.989161367189304,4.980098304834105
4.347611238904855,4.998967094762506,4.999668724166651,4.999245706315864,4.9995372919657255,4.997809293224123,4.997771402512457,4.992868244474939,4.999508825966913,4.972518821351676,4.998338875931481,4.996751774176305
1.5687327719674105,1.0047471541283772,1.003089164229158,1.088302100040928,1.131411046897594,1.0785666406593932,2.1422073819273835,4.564263080872822,4.984041142209759,4.1045045551681,4.331165804402292,4.943241826521723
4.294845131024324,4.998628820704261,4.999310300006847,4.99920249680592,4.999489333992614,4.99866228915429,4.998341665945561,4.9883253348040135,4.999409534775594,4.982152431975887,4.996790918166614,4.99682365276578
3.627000192247515,3.984842804052098,4.021181952374308,4.113635715636641,4.174894168495181,4.35775528601803,3.6219566318367793,3.994310009327243,4.015465739919417,3.856026861350642,4.020791025891559,4.060863609406319
3.77716694115795,3.953033930598312,4.013070891393384,4.050098993281754,4.157520494321733,4.244890886253083,3.784635751527123,3.989214547093547,4.0085148682097245,3.7711584725049296,4.003119449140885,4.020242390023681
4.448594058755375,4.998451074194939,4.999573377540403,4.999495053804215,4.999740485740061,4.999347957831064,4.997835556852555,4.990572863821583,4.999525770412865,4.977497500710669,4.998468769206748,4.997216363842553
2.7308360663910904,2.1018783449916456,2.035678524989981,2.062396652297656,2.0357611084819576,2.356799723011444,2.039479368018889,2.4950098132525222,2.201182311149432,2.0976907416983828,2.1079769815811726,2.045200605959022
4.686213298697373,4.998530178496698,4.9996636678379,4.999495397562964,4.9996541979557865,4.998886237520615,4.998810196647451,4.993250547076749,4.999572876268526,4.993432364861913,4.998432145261946,4.998097546402896
3.646373026254106,3.9709766494185743,4.013228682812443,4.054127753002404,4.129232414005831,4.231809542882734,3.5990885691677907,4.006059004155528,4.011867492317798,3.7275748714017367,4.011263595826232,4.061547546876987
4.093961096056442,4.157428862632549,4.077678237863612,4.096992242097702,4.0638872647953495,4.612022523014625,4.9684396467362895,4.973184902095235,4.997351362560608,4.820071614544125,4.993522169039,4.984481045970583
2.2951641875365807,2.0165463285094227,2.0181966904773003,2.1019760490425274,2.028810445015107,3.874378094399383,2.26502214035658,2.216579045872181,2.129696021308958,3.068041541394382,2.1752283909689445,2.2024224777983865
3.0100078403667663,2.082242989644476,2.0628233838651058,2.20084703130556,2.119043800415482,2.2272968086237896,2.052290839698798,2.836433020281877,2.1886373256995832,2.417637109561155,2.1766709972244227,2.1276185157905303
3.5569115514552507,3.9508233579972702,4.004433379265701,4.029515291610505,4.079912339763795,4.345835003507571,3.786585967666344,3.999443910633032,4.014104857791575,3.7564214593925382,4.009765989725042,4.045838689758472
3.7793143841543295,3.9754915855765938,4.012194592520715,4.053506346600493,4.068620344700353,4.183954103124127,3.88284442187734,4.155835313463738,4.023208036114226,3.898274906044042,4.042774438031606,4.073468589334281
4.206775158720035,4.998204176267256,4.998993262684174,4.999112448280644,4.99951235984552,4.998563660161939,4.997756519148066,4.989094301706014,4.999333438228477,4.986016654939097,4.997250558007858,4.996767132861861
3.980229301513927,4.112719012514376,4.05274680985916,4.058345833326758,4.048377109634633,4.571521659641169,4.962604564848718,4.961585575543787,4.996446374374809,4.744018173705892,4.990085806582794,4.970102795209718
4.713925398553337,4.997166108154395,4.999546399692411,4.998901529601786,4.999548573949361,4.995811664004062,4.998607678219812,4.993118460967157,4.999438154988837,4.984072282696647,4.998165545598383,4.996927480254591
3.75699247004163,3.9757677790618287,4.024217907698967,4.100977146485296,4.174295520312367,4.458116001410167,3.732205888746602,4.020556097763187,4.0161055075220045,3.8425748009536393,4.015600990121951,4.057129926070735
4.658572717867755,4.998555452204112,4.999454487162888,4.99942015593069,4.999685729525671,4.99796884171167,4.998286286937065,4.992358289930592,4.999572654118134,4.990481079263953,4.998679588179065,4.998095952748471
3.989800202706409,4.106459225836594,4.100035034411704,4.0609537341334905,4.081230202539938,4.530465763127791,4.973627990131805,4.964842730432649,4.997005180055642,4.345163349108988,4.988994156264928,4.978986366057901
4.6156000673202655,4.998293407576489,4.999320837920701,4.999196370927664,4.999445220975535,4.997999913348933,4.996951691583086,4.993705686837649,4.999159148062596,4.969291533371534,4.997880395588538,4.996511364224404
4.0834010836645405,4.013813170200768,4.012413009180101,4.038719192627028,4.157805745611383,4.737919602026638,3.985272323679604,3.9717127789383007,4.003403727928515,3.544147521137436,4.014701224114472,4.018115491298998
4.457284696466681,4.998018033706296,4.9993816549761965,4.998881301238832,4.99950581189372,4.996332723122793,4.997927281818669,4.989497211704848,4.999354198487969,4.987523377024573,4.997720320426654,4.996626792010625
4.00710163643229,4.137103960496576,4.077394895637758,4.066193830254941,4.07177489584954,4.712804726003638,4.973724984501014,4.967803920170576,4.998033459913151,4.593154121072823,4.99097725129757,4.977138074802009
4.05604673816845,4.101867899459622,4.0504221601925,4.1600697041197074,4.195017236364903,4.8171666236102855,4.970913594631292,4.946291055603224,4.99749493882276,4.507260883790121,4.987114454424952,4.980095125211862
4.235517763654872,4.303619501024024,4.196689453267059,4.065142116541543,4.064430720368565,4.427303113663491,4.840876573419835,4.992862472798843,4.998913798589124,4.926296060330569,4.991999045138524,4.983379674487282
4.205832401690607,4.998934492219069,4.9994077479872745,4.99932474959958,4.999319413639412,4.997467490266336,4.9979920103986855,4.993247987816197,4.999249648707888,4.964618551322934,4.997731791812331,4.997269525144967
4.4578263512687455,4.998601993208725,4.999315543075156,4.999314000557402,4.999585722563466,4.998390407512144,4.998462820413783,4.994017497595126,4.999473823499461,4.988439388706453,4.998258456278052,4.997217633632388
4.488263397753824,4.99875098623322,4.999517669300621,4.999203478844031,4.99953700031966,4.99846767704458,4.998357865038737,4.993794960513409,4.99949405659722,4.989218675286919,4.998180682407636,4.997788193802252
3.9400911949539577,3.973427888186076,4.018422974806508,4.031401183519098,4.1271705184580165,4.448717787256575,3.794600405029152,3.983887246920213,4.011010035164487,3.7261832205872496,4.009906946340378,4.043182875694644
4.2437168123973,4.9986040339913504,4.999374507435223,4.99938884528251,4.999447043986443,4.9983171383436,4.997817857429907,4.992343719736833,4.999390435033839,4.982665335884566,4.998008031158426,4.997049273550395
4.590526320914875,4.956833732285708,4.996394007817855,4.998307318421588,4.995350106798928,4.997551354994338,2.072071470714366,2.6246812550334977,2.17533820429041,2.6525601621397774,2.4345452075289398,3.7985752877769503
1.6357521522814271,1.1272535869114366,1.0343135514593853,1.305537542601029,1.2288997392655532,1.5058726265629774,3.2184758271221416,4.980572705724604,4.997529049099488,4.680890652736639,4.916013719693275,4.952787963321655
4.060169999822094,4.998345858895764,4.999295966719948,4.999313125700662,4.999201175374975,4.998611932909618,4.998125580769425,4.990245304920627,4.999171056414341,4.976674384185783,4.997569040976917,4.996197947991971
4.450813058808643,4.9991156080935,4.999448444387318,4.999565303728784,4.999601321686748,4.999097053129761,4.998801757869063,4.993376516205476,4.999500800015478,4.990279021980425,4.998426556111706,4.998504174192908
3.9577994189080714,3.979201093940853,4.164849907165797,4.254149548084681,4.33161878562225,4.925250543236937,2.061876482811606,2.0540582935150766,2.0523987117729785,2.1253721268033448,2.057494500206327,2.1019838188424997
2.7130571874163425,2.118001573179221,2.04826201849824,2.9264801427135336,2.049306519480321,2.365836202139111,2.0488478141550366,2.4958149862301986,2.151153522942079,2.067788846228914,2.080043606962981,2.03560622726879
4.528911849152166,4.998185296509051,4.999100949706118,4.999038318288366,4.999333238099273,4.997329509931088,4.998315140701096,4.99140280706339,4.999220342355381,4.949124059948211,4.997959893962161,4.996797011609301
4.151324013104323,4.110451988737886,4.046962534849668,4.056921938116018,4.069350723252244,4.560238044086479,4.962175365795554,4.958069782455061,4.996923990092234,4.671812084240487,4.990400964511336,4.980251165438516
4.59568367532961,4.997326637860543,4.99896527860163,4.998845260567752,4.999406592091454,4.9985100257994,4.997734109209283,4.991932063654875,4.999105253596332,4.970734871018218,4.996799418143414,4.996234032507931
4.672319654054857,4.999199230469382,4.999657366576693,4.999676590540162,4.999763472347495,4.999390116867241,4.99886644438132,4.996134700391327,4.999659143624077,4.992641665373075,4.998686865485207,4.998429784561225
2.246593079610118,2.0067839124479843,2.01470724166202,2.3261679280063827,2.113500714002885,3.7204655746630335,1.1739084379810911,1.1397210892580514,1.116895219673241,2.044056142511133,1.58280922513224,2.009401656152653
3.808040160605073,4.017701183820693,4.078303360213779,4.164664762913493,4.20469010686911,4.91308767696888,2.053973908790673,2.074989042738136,2.054384716001772,2.1688966407752632,2.060735476509361,2.084430043790625
4.332800085900653,4.998439082422136,4.999513435377546,4.999524785205091,4.999727613557742,4.998553866172705,4.997987736177852,4.993951822058226,4.9994588115571865,4.98111947279194,4.997874488565414,4.997536902652098
4.163984679744645,4.996900400412736,4.998492260690107,4.998040504768035,4.99843528522033,4.9986599444878586,4.996351963060088,4.987748085044011,4.998724586900409,4.940747077736982,4.996502857219101,4.995722564753408
4.335487430092918,4.998690599973423,4.999516904723724,4.999377631444008,4.999573976621426,4.997309545820803,4.997959540045024,4.993751624414655,4.999244878226661,4.976412057715473,4.997695465455145,4.997575458486849
4.287312117806658,4.060165989921711,4.084046948817918,4.087522023094038,4.294251656634812,4.656318676308352,3.9842051524722,3.969376595287217,4.001514922563597,3.6381524653368937,4.009562538775604,4.016590528656053
4.750818901509103,4.998919197772763,4.999530187206544,4.999550979342177,4.999755852709879,4.999548053075609,4.998435930476154,4.993553219005721,4.999383586004225,4.995559749169242,4.997964147944846,4.997931901432512
3.885954483498065,3.971884592607133,4.028701123603527,4.079296489225754,4.199522853871721,4.402979149415881,3.7494763752986415,4.009295091095649,4.015201508723184,3.844075579531364,4.011862354356874,4.043886305792579
3.906315771708615,4.066657682934526,4.060829053075274,4.046027617382426,4.068664595676751,4.7198218302648245,4.94223635793017,4.865911113239406,4.99562138795369,4.500712681251398,4.988784063886696,4.979758381085727
4.47958950863236,4.9990571281965845,4.999611087252421,4.999143691603832,4.9996017461268405,4.998670481900312,4.9984683859585175,4.9948296692230665,4.999576031669096,4.988161669930017,4.9983570919113625,4.998443680813429
4.021801079537914,4.15295475875313,4.077713590938318,4.052245296350992,4.058798146829788,4.376636329429571,4.743687780013458,4.989202313722859,4.997978129904276,4.760605467181619,4.989702137632107,4.98036289401638
4.571691778876479,4.998882651204248,4.999619813084607,4.99945363497933,4.999639819527432,4.998385617321801,4.99854733059792,4.993872153233476,4.999415498675719,4.987122751028293,4.997999348702912,4.997631844460904
3.909488935645844,4.058585300616127,4.074060050410315,4.047756178071273,4.122324930237351,4.674375686054826,4.9407846072490615,4.92128187612192,4.996421758393836,4.686496990578122,4.989504402281192,4.985624825969942
4.520458604085344,4.998444574688671,4.999184688497318,4.999079687303696,4.999415439260827,4.997469063745649,4.998436800266045,4.990995309245911,4.999279716862323,4.947454764619,4.9979073932824445,4.996852984770379
4.263672062867839,4.136607969772292,4.072492324011775,4.0999598427828525,4.1460282337139205,4.826164526591358,4.984849759727611,4.983646263073355,4.998140591604347,4.828252170758395,4.99328903061992,4.98180720801694
4.045229824385052,4.219359570592766,4.076432346497941,4.059194144073171,4.178598814123007,4.578131534286342,4.975824815638696,4.979824599219766,4.998089986638668,4.761241854114653,4.991952353491301,4.982081995415268
4.885028718031218,4.999022296430645,4.9997494354094005,4.9996507825679295,4.999765548806101,4.999393067656772,4.998898849302857,4.995357651460055,4.99958329912478,4.99209124220563,4.998493946634917,4.998061400182026
