C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
4.530692677864117,4.968409373021798,4.996477835011772,4.973841366659516,4.995742463197804,4.990830367831046,1.7890290485733358,2.0003729643001087,2.0000210639676204,2.0093231384479844,2.0477923552551927,2.03181382017806
4.072152339014306,4.005351408350139,4.022317025671043,4.079742029683464,4.041403641376389,4.271577407197932,4.9972080163233965,4.999431668163554,4.998657664769041,4.99581243076728,4.999548207531291,4.99712786693873
4.29222666435254,4.190673963918743,4.198576903953163,4.0994709503240605,4.019833169044589,4.037359082371318,3.997021704793712,4.094995503205574,4.030243832686544,3.981691352560287,4.0609531796238505,4.067266908610343
4.080837073616606,4.002240274170776,4.029318560481299,4.066041930867472,4.022449415702465,4.242802210060953,4.996329972542938,4.999201088355036,4.998379706365192,4.995120349885535,4.9994806327566685,4.997324460169285
4.884746467428482,4.990456821292622,4.998274142027511,4.997517635743303,4.998368124020641,4.996996521006139,3.996642243438675,4.021128317003886,3.9982940659040898,3.971097465877581,4.020147583858948,4.004926562583603
4.995253975278514,4.992762221622238,4.997936864768423,4.998567166296544,4.996408030096982,4.997985507971019,4.997818510027017,4.998138621119812,4.998559399135356,4.988904260301105,4.999199519578948,4.995126683219239
4.99367169936417,4.987439386850527,4.99686786486336,4.997726346689026,4.994623170067986,4.997167256188487,4.997564555280256,4.9970154193851,4.998337057797324,4.984216400269028,4.999052749339766,4.9911308760188815
4.442782381759392,4.276187810807919,4.096978487587666,4.14611378081291,4.021646233395924,4.088377220233694,4.0001497970572215,4.157057570939966,4.045682965303634,4.028315312973901,4.094409750846024,4.105922965285084
3.994678202301853,3.9707134277332594,3.997839356369038,4.284039355512513,4.726954570158331,4.993384673603052,2.054517352394127,2.0203094401558843,2.0114226073951373,2.033079419173321,2.1779575515720437,2.0594101602034702
4.82463756341435,4.991600624961178,4.998716312828218,4.998775270847466,4.9985492133046,4.997816360003572,3.99798490130352,4.021801977063493,3.999810201477926,3.9822672568376887,4.02057842940566,4.0131510037510205
4.109418104980988,4.009378379803649,4.028065063890356,4.072789828886585,4.068912082047501,4.142338667316436,4.996269893646631,4.999178467724182,4.998246859461347,4.994971056301887,4.999513606169733,4.997386567049987
4.18884382731877,3.9974280715270742,4.02629355684015,4.097516097902405,4.016791278789162,4.210797135487203,4.993638729355917,4.998879540498724,4.997381704939498,4.993478583704616,4.9993693771452925,4.9971451485324
4.992512611060206,4.982494930077312,4.994025406766486,4.996485417760344,4.994911118250199,4.99599053598453,4.996722351370856,4.996378028043667,4.997663800400718,4.98058955543661,4.998829282067039,4.991933813379134
4.992789550985256,4.979923313264343,4.997217571122192,4.996890142223431,4.994504831538928,4.994893034059895,4.997694270343722,4.997435694660889,4.997637562417962,4.985012515612547,4.998969814016094,4.993355974120767
4.280436181655404,3.932658836673013,4.019628587542421,4.374443258201814,4.825339765169984,4.9884536525644885,1.7683560169945212,2.0040399174713337,2.0005558912135384,2.0098127882177512,2.061422796803841,2.061666033498068
4.088812976931697,4.077480996473682,4.177533586223711,4.504437764260556,4.993558661743782,4.995908620777718,2.0149345976815645,2.013823785340872,2.007892631577612,2.0316023775297234,2.0373385164953643,2.068099351581448
4.993402736509393,4.986837847881619,4.997660969592858,4.998304517487559,4.995406620905714,4.997335286416724,4.99822220043243,4.997916636432743,4.998475907314351,4.987512849169394,4.998941609477832,4.993233745918205
4.185546116172048,4.012295434337458,4.034159023716371,4.125235781390229,4.04535545081324,4.287863393208632,4.996139604819405,4.999276612336583,4.998238528156389,4.993833124527066,4.999524855986996,4.997742476314247
4.991295532765048,4.983977537787423,4.996488115628736,4.9981554980187815,4.994266183046117,4.996654519601521,4.997724000075562,4.997614229008083,4.997516790691209,4.979930481546382,4.999149050491757,4.993321125470271
4.046060514127657,3.9841317760077337,4.081505254380148,4.071338161462188,4.599617352108719,4.9835162204472,1.8765513408090584,2.319153451293993,1.1480670966957405,1.3435504668516174,1.145681527360889,2.8693508312125497
4.991251248227604,4.974649382897155,4.994484712563941,4.998208688399793,4.993962221159245,4.99659581461669,4.997219842825031,4.996896138563863,4.997924255969104,4.982528066090043,4.998825285500702,4.992715284731745
4.660205887557159,4.991212850342901,4.998623591851695,4.99801460800599,4.998468631020853,4.997322801313684,3.997771718657055,4.035429181526803,4.005977221693255,3.985248089357369,4.035415095133521,4.010846792907868
4.397044290217222,4.2899052928518735,4.237980004907778,4.096625579259833,4.025103007270362,4.0354274047476455,3.995743260127047,4.083471270178375,4.015406465248653,3.9746844923917655,4.065916104896883,4.047149390397867
4.991386511170772,4.98642526252081,4.996185030842632,4.997673199471472,4.995342116200518,4.996511035259978,4.997516983449682,4.996949147622074,4.997139504142197,4.982709902120409,4.998349084357388,4.991909987654847
3.840331759484804,3.9677063909466255,3.9956766478877968,4.104187797591902,4.539995371852764,4.993185458171007,2.06177579313173,2.0115516819506043,2.006281546146811,2.023570307499834,2.065077533640063,2.073928320134854
4.993830184176664,4.98743220380279,4.995584428068158,4.998327923805142,4.995818939165797,4.997601417653873,4.998456039880358,4.997912725717371,4.998412506742543,4.988772604536996,4.999112940890471,4.994171855329483
4.596876560470836,4.990642250745017,4.998486001397863,4.997948233754443,4.998019348336659,4.995879136680743,3.996936805726632,4.028076427177218,4.000658319289648,3.9729171440037407,4.019714741658635,4.007052862090303
4.0749391585522,4.002408104988377,4.022206203273266,4.102887477075413,4.051634945023637,4.263269539286051,4.996781724048072,4.999108241542461,4.998838207596897,4.995282368061252,4.999585139833872,4.9968805567803845
4.783134169962199,4.987382707296596,4.998084774239461,4.996214823308807,4.997665734103891,4.99702268389515,2.032448584536729,2.0342449406819907,2.030029492260044,2.0838476116411533,2.075271910863135,2.1683127467676213
4.465205035140086,4.972524212247995,4.9981255747982285,4.99624070678162,4.995583385048978,4.996620741114624,2.0146292052382297,2.050351689119932,2.033364872033903,2.084623685020897,2.0574731331615483,2.1285431770525123
4.58281134102847,4.984684528028392,4.997631605770055,4.997050917254294,4.997706626945175,4.996771009022544,3.9983070746037295,4.031618815303223,4.004235344889425,3.9793463976138574,4.033917685014847,4.004450846785699
4.52165063360392,4.992735246282991,4.998392125142326,4.998297351064627,4.998464483433638,4.997300983619317,4.000019212616881,4.061136173934265,4.003716311862845,3.9998535884442328,4.04150444340585,4.028076486593064
4.99002793076067,4.987005465349347,4.994665877467979,4.9971603013015455,4.991523313120675,4.996343824225445,4.996920739551177,4.99724341247043,4.997834121167115,4.9839218663691405,4.998976179645259,4.992155095112157
4.066928141993816,4.003038943148134,4.028315997645519,4.08753523434083,4.023503737418565,4.201419929480942,4.995287708563779,4.999249018752668,4.998493923537025,4.995464723790351,4.999589036535162,4.997167383584716
4.99443889408916,4.986237631694401,4.994188385463184,4.997960451938573,4.99429417654672,4.996187606901037,4.997973444979024,4.997271223803841,4.998203669405135,4.98484251551883,4.99907205186304,4.993552096279523
4.482881307166391,4.984154490670076,4.997398952551412,4.99704508181182,4.99816016549276,4.99676011360867,3.996176546391871,4.046826588966384,4.005956241078395,3.9791584095521335,4.041625818374407,4.016020443465274
4.995011633698915,4.990640134769167,4.996896953145286,4.998346361600594,4.995192589592778,4.997126444759567,4.99832535606057,4.998178819369011,4.998509042395652,4.990257457845696,4.999258913782167,4.995932346071688
4.063858248446267,4.002187254369737,4.023848943629275,4.086478713924132,4.039612208453715,4.254545090941829,4.996356832126062,4.999116345751474,4.998524917524833,4.994031640003028,4.9994936193555946,4.99674374590256
4.991376769871865,4.984275296424205,4.995907054886084,4.997246615932922,4.994321757124991,4.996966745664478,4.997140629539533,4.996227742904709,4.997769450668358,4.983592864713188,4.99894354711525,4.994421138567789
4.93486031193926,4.986110412775168,4.998455394298382,4.997626320898595,4.997651078556508,4.997287972841681,3.9972394151076993,4.016794294387166,4.00688286159934,3.9684760501465632,4.041261818750141,4.008525477387298
4.992758802605603,4.979682622101133,4.995135906972136,4.997811485210418,4.993364995243747,4.99528537777757,4.9977757478143054,4.997004596432864,4.997562714578253,4.983655599058813,4.999002213196647,4.993099138153576
4.0478952755133,4.008931057615648,4.032382300635656,4.110391003720954,4.075763913371854,4.264886493051204,4.995868677847079,4.999389642307148,4.998498442724523,4.994925918044856,4.999596527025056,4.997286994370477
4.150552281700588,4.016712296810175,4.042460406122074,4.115935963376176,4.031641177579569,4.2360185162812005,4.995598458272385,4.999043050989816,4.998217785421223,4.994029106255705,4.999373389204761,4.997421531529622
4.017833923760273,3.992526142866915,4.014988411857175,4.015965704833459,4.010186235416107,4.062885788737933,4.997053855580962,4.999425164474274,4.998468430382651,4.995145052927231,4.999600670425651,4.997570202029925
4.994013692315623,4.985390496313903,4.9960590760546655,4.998296285603929,4.995965873449565,4.997578144177002,4.997869279577158,4.9972942883746025,4.998198889422763,4.986240561955883,4.999053342586057,4.994106564098267
4.993703260509736,4.9887872161570925,4.9967456235978895,4.998052105003567,4.996104857664188,4.997412206188189,4.99752457512301,4.996956326354593,4.99839660984064,4.985416581292711,4.99892132329519,4.993505501246377
4.994531544790574,4.987361555524993,4.997303042268644,4.998132725308728,4.9954054523642215,4.997308108884671,4.998012168030954,4.998160008674036,4.998648430259103,4.987658079802453,4.99905981560151,4.994580206841524
4.5897243398070415,4.982990701543346,4.997028535225332,4.997620583822473,4.997399610718014,4.99658528090453,3.998287766272533,4.023571544697737,3.99954128090817,3.9716744562167214,4.038649979207825,4.006408423800942
4.993446971558518,4.987056940742838,4.996947280944413,4.997971631497101,4.99556669210317,4.997212973692887,4.997340754292492,4.996601427657028,4.997697618358026,4.983176518180059,4.99895204686718,4.992353567415549
4.978605305015398,4.958740270302515,4.997765872881259,4.997757837468854,4.997173759031555,4.996561894505412,2.180623214704185,2.483099095243245,2.1795678155334586,2.4322813906029057,2.2827403750299253,2.530679447376724
4.220066467378373,3.9864405341262312,4.007148263922068,4.015379801482109,4.027916327291786,4.227223433743598,4.265444512126948,4.995797752024365,4.995125369760574,4.989679463529436,4.999629472688797,4.998146959121192
4.989290665030996,4.979978692745454,4.995775567830472,4.997817914500082,4.995383226849476,4.997385822658436,4.997183172491167,4.996986845335409,4.99758708953689,4.980741042048784,4.99892922583867,4.990796452589844
4.995901086684338,4.9908103078702615,4.9973633149492604,4.998673790942762,4.996540355685108,4.997048404245983,4.998320951646292,4.997541921631771,4.99856443022244,4.985851445169362,4.999118825293938,4.993128781184939
4.087421306535181,4.084624997822043,4.202777065981593,4.569999517236066,4.994433876248622,4.99634481636666,2.015411950466729,2.015054316540263,2.0092883134080943,2.0313331608635545,2.045612344082276,2.117467367713108
4.0073789291943935,3.970277773930713,3.992396746144144,4.103020245329404,4.6159430497325005,4.99109854068259,2.0352222684525625,2.0085640420699105,2.0037931635756663,2.014337662545414,2.042849727339481,2.0603657961857422
4.992587388878956,4.983239292262444,4.995944157175932,4.997719244341221,4.995728055340958,4.997212842361774,4.997462164910378,4.996797815257175,4.997630262818243,4.980848098062106,4.998800240067247,4.991765867644443
4.068846615114451,4.00585993329558,4.034159323127158,4.09946101392366,4.046348919309094,4.293079347097115,4.996121190831822,4.9993077485755,4.998584682204336,4.995601542450019,4.999635345492341,4.997836670884951
4.993506432300859,4.985817630141308,4.995229673417354,4.9970583239229285,4.994737019275376,4.997082898300394,4.997094685349261,4.996315387478187,4.9976926729337405,4.984436485789315,4.998791470151765,4.990754602628576
4.993831506392307,4.990282024969431,4.996994912224856,4.998384804110173,4.996241693522476,4.997695224668411,4.998521079310498,4.998373616382884,4.998405818794648,4.987344185029954,4.999023693402158,4.994686770052752
4.770843321731064,4.934510458314162,4.994465175950111,4.966455474127648,4.994714601449452,4.990016685734655,1.719934279276309,1.9980242812821905,2.00117230495407,2.009007527242539,2.026846449201709,2.0327416242395744
4.163445517930713,4.130545998473224,4.236066844827124,4.642398824351427,4.994003443154301,4.997176328755373,2.016288108942468,2.0193829924682998,2.0075772946345785,2.032258085659164,2.0444586793590123,2.046820342023602
4.994361201465863,4.987405523381014,4.997204730822785,4.997292953246716,4.994555231194992,4.997556029337479,4.997701938882685,4.99736758939866,4.998366026638804,4.983319481226493,4.998971877918132,4.992976585673356
4.985675168548228,4.9779061986708335,4.993310321639117,4.997039229830921,4.993854635804927,4.996975985805598,4.996690365343556,4.99486701540743,4.99777958446002,4.980029326254419,4.99854467335487,4.989870969557115
4.993187530864195,4.979150092444986,4.996833652037126,4.99833410980257,4.995686664847526,4.997300261621184,4.997845280671919,4.997249833198374,4.998332604113388,4.985914903129018,4.999088008501253,4.994225881677564
4.725003665921519,4.9898695819690815,4.998412339346975,4.997320459893279,4.997935181722435,4.997624661148425,3.997486108656025,4.015029249185033,4.004940635017185,3.972878925588733,4.038293071733035,4.005007127298841
4.9934441539566095,4.990857843928167,4.996290995574799,4.997692204813827,4.996089686008126,4.9980066944273815,4.997812457671143,4.995907820006186,4.9976055663957775,4.977977399197444,4.999129528871554,4.988519938185394
4.6781475305586575,4.985038816599236,4.998355093998436,4.997595772277144,4.998009463095472,4.996208989362293,3.9971323512133856,4.03276849779047,4.002153227472363,3.976513669913624,4.035931608188477,4.007012402829049
4.073350874154171,4.00275974715515,4.020930976111843,4.093798945148311,4.042891228102486,4.288037677054723,4.99553661951523,4.999152947330637,4.99778309417891,4.993534938324088,4.99950282396161,4.997048341874948
4.995515281130633,4.991255343533573,4.997953015660168,4.998755543928633,4.996344452010002,4.997517809649556,4.9982756016095085,4.998406921242266,4.998793802945051,4.989071847916605,4.998905961085321,4.994656729483078
4.026963605402531,3.993184331030887,4.010792210682458,4.019001880099989,4.020749388262474,4.09684842684956,4.99730641910241,4.999365362431938,4.998736276670629,4.995365321381161,4.9996112642302455,4.998045139038573
4.99053766576993,4.987759818104646,4.9963896504872745,4.997231934149334,4.995484519952357,4.997404540074628,4.997754331576732,4.996787634866602,4.997834920603783,4.983933369789448,4.9989975854321695,4.994400925251632
4.1059239534955045,3.993788507903601,4.017833785895298,4.0529825791514575,4.010444287362246,4.166503300204266,4.995407115143097,4.999223134468397,4.997870736418967,4.993075212417284,4.999500913706092,4.9973189948528365
4.992828721010203,4.9842475582322106,4.995933639079167,4.9977266391399295,4.995852446780865,4.99730298265167,4.997521522870296,4.996880691528524,4.997616302792844,4.97970679389717,4.998763202132719,4.99188967238304
4.078313269888774,4.011018614266235,4.036048498418211,4.141782496557392,4.04743119352193,4.277590865616008,4.996485200278371,4.999250970571559,4.998657724189896,4.995410694248779,4.999586034743214,4.997539626887515
4.044306472261822,4.001246398049943,4.020943994422944,4.1073971908203655,4.026554526557459,4.216137098911147,4.99686080398482,4.999386206636601,4.998567796970647,4.995543241483004,4.999606094688562,4.997267895445297
4.995183381214451,4.990979696961045,4.997594541961903,4.998547014973804,4.996097075774748,4.997447691830881,4.998584674777705,4.998322460472772,4.998451602784223,4.986076649925978,4.998853983836627,4.993104405740126
