A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11
4.9652534481226684,4.997366432112023,4.998660683196717,4.999365123064852,4.997470292752682,4.97951850576775,3.9880296943354847,3.99639135041076,3.9948359781822136,3.999356718654403,4.0122672165906,4.057082229253044
4.921269964126931,4.99770105072511,4.99821686098621,4.999390485265711,4.997915299459697,4.988237341841338,3.97752326568161,3.998578925702692,3.9963333987019736,3.9991270231634375,4.012695096376096,4.087812048031172
4.996027373159228,4.997656117079372,4.998018131582536,4.998735627539469,4.994737808379692,4.994189500933301,4.999080538333258,4.9965145308107655,4.997360254849256,4.998132139668229,4.997854370727687,4.9955399350908
4.686066458007039,4.881295595546652,4.999317417984787,4.999064549910303,4.99703635408425,4.994768558019203,4.991614467198417,4.998360069786893,4.997390912018544,4.998441860053048,4.998625012421874,4.998208010719319
4.994032207655447,4.998458184125946,4.998121003672048,4.998995370309644,4.994532542298393,4.995600212596123,4.999255561862335,4.997974942731831,4.99763734553704,4.997843311123831,4.997879905034013,4.996242114554708
4.9321987978608,4.99679733957059,4.997880637911413,4.999191276013942,4.997666598773124,4.970523189423201,3.979018705615002,3.996480804163251,3.990079028953906,4.000708869641916,4.015503430761363,4.087861133498944
4.996892423653209,4.999047974158086,4.998256334245637,4.999099014522037,4.995503453426782,4.995648927481976,4.999085469584066,4.997320104570843,4.997572243638327,4.998650999817668,4.997325724593149,4.996581703322962
4.524801111499624,4.758154423407223,4.99919106096033,4.998480096575099,4.99668044803645,4.993972370081366,4.992189837674856,4.998440993739254,4.997020456167958,4.998460550699274,4.99838843766679,4.997898062043435
4.995576773266747,4.998509246201123,4.997460885725341,4.9989591563307165,4.993632919482868,4.995794012803527,4.998776672910329,4.995273666733557,4.9959404155688505,4.998151144411186,4.997209492903142,4.993996565199409
4.970472751202854,4.997346278778002,4.9980823964978,4.999212788986398,4.997043772395878,4.978801820929872,3.9813871928781,3.993150838266761,3.997128214623592,3.998985415397693,4.008423324060939,4.074864577272049
4.996636115914728,4.999085055427098,4.998235794919851,4.998960450183695,4.995989755228239,4.9952905756283865,4.998976952495161,4.997366325782092,4.997243768413899,4.998212393086592,4.997543268576763,4.996017593762438
4.726091654930232,4.865266091938109,4.999250647974604,4.999013336825104,4.997454266728087,4.995440498971524,4.988941674270289,4.998497010442074,4.997359662289055,4.998869960892794,4.998573034322232,4.998107285987732
4.714268903640358,4.887829022905747,4.999187335186221,4.998884512021973,4.997181489130125,4.995077710435547,4.989471338873427,4.998253455730057,4.997502175933612,4.998894945116648,4.998135340166224,4.998123654725771
4.480257208209175,4.0125908880013785,4.038750058238426,4.024250307970993,4.001040471821124,4.032558264465034,4.9837653753642845,4.998884620089026,4.999085926906647,4.99933957248608,4.9990671044009485,4.998668950377926
4.995442447349595,4.999014713684617,4.998448035081401,4.999240646093731,4.995072708164655,4.996074209307876,4.999002432996432,4.997384677285007,4.997340279936541,4.998258860930238,4.99790855404412,4.996370895724771
4.995133920420229,4.998644933250276,4.998170588838434,4.999035062059235,4.992031039697122,4.995472059872865,4.998948853863697,4.996538478675939,4.996708495535441,4.997893096117972,4.997938269602988,4.995392248048835
4.997087183644492,4.999008990569932,4.9986471567320105,4.999289712709285,4.996628773223121,4.996257384348331,4.999169935461982,4.997600276927494,4.997703691694242,4.99826486284299,4.997737354024917,4.996489450499246
4.973395349612947,4.996832394739449,4.998353403441068,4.999205884559527,4.996756033935542,4.976850521816062,3.980574966357191,3.993319167856301,3.993375306437109,3.998638233345643,4.0063232167671,4.043493161773155
4.996867085407121,4.998455936565427,4.9978266917249,4.9990676555990605,4.992697324646546,4.995498358963663,4.998961346847374,4.996720932881538,4.996459219594855,4.997626791711758,4.99750258718559,4.9947815278792245
4.980481347525048,4.997571508740146,4.997810992834411,4.99949334358972,4.997953952864572,4.931298849951276,2.0181593424349464,2.0223618820061398,2.0364612950131638,2.0247776502514707,2.150931730910386,2.166001715241204
4.96841526287633,4.578634246038107,4.998665739747223,4.998934932451087,4.995562559785066,4.991807079533252,2.415328339230508,1.0921296357465875,1.0196123382882298,1.0613504700515195,1.183553165046639,2.696551242579644
4.996323962231576,4.998271305632627,4.998043037410386,4.999062200860188,4.9932458152137285,4.995135874037378,4.998984027506873,4.9968389746629045,4.99676435395582,4.998171784262945,4.99762623101437,4.995060421474708
4.9958898566845065,4.998742799064766,4.998592093188635,4.999367797074509,4.994034871615151,4.995292152101115,4.9992714893474615,4.997643252619469,4.998094882371424,4.998377482640592,4.997803387225137,4.996413565127773
4.660491120170314,4.98838034792215,4.996981377803683,4.999138612364286,4.997466439103771,4.956516485399716,2.0102593360028846,2.010097720583898,2.0082481279743387,2.014154395790177,2.0445033306735554,2.1072798624270552
2.2494512239843423,4.053016946015755,3.986622087950965,4.210417368766534,4.08747726566514,2.427179582226568,2.003718618884978,2.0091730782143835,2.020572339739858,2.021105796382157,2.081442163124105,2.057141714818769
4.994130209418992,4.998772441073817,4.998185679863402,4.998749654957949,4.994392514468029,4.996514840844144,4.999142911351681,4.9964625459581615,4.996815235972745,4.998362135619774,4.997858566161988,4.9950662330191165
4.680958428221437,4.818477739948663,4.999291423814308,4.99894961603683,4.997331583542478,4.995777343055069,4.98934573767972,4.998418019029714,4.9974585298129846,4.998658678213756,4.998568161070764,4.997962113244582
4.9960894277801815,4.998691783325275,4.997897163671962,4.998643716188683,4.994107754191171,4.9943538926108895,4.999036479871441,4.9960178450687245,4.996516872418036,4.997289313712908,4.997114931142612,4.995051852693821
4.995899709028261,4.99856073363696,4.998566914741343,4.999098354969042,4.995194542173612,4.996854526984515,4.999350820222553,4.996455205287186,4.997694080854303,4.998375196956006,4.998188131954503,4.996298013561187
2.380853693355895,4.549565234133381,4.8707574095147415,4.995983788371777,4.991390338189505,2.557762410192082,1.8736737421252172,1.9108364461907872,2.0018593142639154,2.0216580426307824,2.057785001640055,2.141239871278282
4.622642777822038,4.992277668633058,4.997075467888815,4.998861454192322,4.9977834543317305,4.966093996610715,2.007825459706087,2.0092782989877063,2.005700859840382,2.010659738348432,2.0395378065479792,2.085182337943681
4.997679556475836,4.999072003405702,4.998220981034713,4.999046442388713,4.994102071504051,4.995928173450572,4.999025630890316,4.996501712311331,4.9971222677323,4.998041102285656,4.997678286488641,4.995444206275038
4.995224963027975,4.997899253347915,4.997397460134546,4.998514969349599,4.988852649279931,4.9943948848551525,4.99868132541719,4.99492794143954,4.994704229356361,4.997588114596455,4.996742604333903,4.994231811127688
4.996783903029604,4.998615321852387,4.998108880271815,4.999044459227333,4.995920872402361,4.996008198439244,4.999117002627031,4.997400493287917,4.997212884109075,4.9983825941173485,4.997801834295853,4.996602115920641
4.945132891305214,4.997926084282871,4.997776694393718,4.999219728933538,4.99740815104835,4.975584995608346,3.982546196830819,3.994446599268042,3.993421390720195,3.99936497940796,4.008026118001776,4.08866321419278
4.997210813128638,4.9986190996819335,4.997869711708036,4.998785420987328,4.993641741990121,4.996322962746723,4.998908443837721,4.994063697743453,4.997620585089699,4.997616959523555,4.99750343427353,4.995306554260728
4.951790765777741,4.998082868040085,4.998237415467991,4.999234884174372,4.997858956347136,4.97940245796153,3.981075688905504,3.995356227537231,3.992799463359989,3.999195220303614,4.01716068125938,4.066091028533134
4.704005540462726,4.83523564487294,4.999179507798616,4.9990224790599225,4.99629086846143,4.994759934789473,4.9902760693241,4.998089962989638,4.996120329530731,4.998189559025531,4.997515898591249,4.997771141021595
4.994714535408294,4.999020486748211,4.998450391646376,4.999249914066466,4.9938300840017575,4.99593025873069,4.9991704500835645,4.997233122097469,4.996994960177206,4.998259267960813,4.99755142732937,4.996006831089972
4.6513434942590575,4.837887266008343,4.999302166764161,4.998390277784775,4.995143989071601,4.995901540515613,4.990613352742238,4.998583701865166,4.997887778300331,4.998626367364626,4.998667259109123,4.998329457421295
4.997102456269333,4.9989858834424,4.99809821429292,4.999299278248922,4.9941128599110485,4.995381968336616,4.999210440292282,4.996624642709221,4.997129115513055,4.998108105702877,4.997883505385556,4.996367743246341
4.663229295922024,4.791622126283992,4.999106955669463,4.998849609789044,4.995951758216588,4.993257081328579,4.989815824887272,4.998223395107633,4.996580747233248,4.9980353527760935,4.997515221738539,4.997547629471523
4.993885783271912,4.998680224466802,4.998087969147413,4.998692196133593,4.994241814902667,4.996430994529558,4.999127159381267,4.996433002682532,4.996671757827852,4.998346665443952,4.997742036128343,4.994777574172554
4.811429009213471,4.90883524679579,4.999327845581165,4.999045393052355,4.997800967345223,4.995626336510705,4.992247071246325,4.997985709414613,4.996990201961216,4.998383687575012,4.998535026520197,4.998234784530587
4.750772212560482,4.887577669706788,4.9994379653439465,4.999169314611928,4.998136813759315,4.995508613602099,4.99228214967404,4.9983059843157776,4.997502914181321,4.998414667568668,4.998359656571323,4.998262217722827
4.99629332616697,4.998926602978839,4.9984264057522685,4.999025245954202,4.993896560403652,4.995409627769962,4.9992401489556855,4.996195381288135,4.997549655743984,4.99774375898258,4.99758676300002,4.995379380356926
